pathway	P34104_257	P34104_301	P34104_302	P34104_303	P34104_304	P34104_305	P34104_306	P34104_307	P34104_308	P34104_309	P34104_310	P34104_311	P34104_312	P34104_313	P34104_314	P34104_315	P34104_316	P34104_317	P34104_318	P34104_319	P34104_320	P34104_321	P34104_322	P34104_323	P34104_325	P34104_326	P34104_327	P34104_328	P34104_329	P34104_330	P34104_331	P34104_333	P34104_334	P34104_335	P34104_336	P34104_338	P34104_339	P34104_340	P34104_341	P34104_342	P34104_343	P34104_344	P34104_345	P34104_347	P34104_348	P34104_349	P34104_350	P34104_351	P34104_353	P34104_354	P34104_355	P34104_356	P34104_357	P34104_358	P34104_359	P34104_360	P34104_361	P34104_362	P34104_363	P34104_365	P34104_366	P34104_367	P34104_370	P34104_371	P34104_372	P34104_373	P34104_374
PWY0-1415	34841.54765131518	875.4640192124391	34462.721119701346	59463.485850846766	14581.589278285377	7238.553878406822	9019.849961897873	16463.061786308885	33631.96534510368	40206.19844517314	20702.774348663923	20708.8312140876	10794.016374791636	11700.989250871105	88859.15579154667	7144.27875666292	2447.0793093713305	87.60260499831118	2093.9346462467474	7072.8800406570235	25570.54062772329	30925.129745879978	44577.435975102875	40275.09746188194	26595.0615253951	24019.696690777833	34892.48708230493	20845.130752270845	19310.78241516827	4907.266693375789	794.0129970864921	1520.517183632098	14773.206728974454	9375.581469643843	11441.333580231034	398.1351003172905	4980.003708405225	116324.5039430885	45612.15498289368	18053.176244644364	2784.8040188357922	198.32918943642412	3686.37466708053	1771.8950788654258	5813.6427387098365	513.1748992791978	12879.04545486393	4794.253210337891	24044.89744201122	25109.688524736754	39229.993838424285	10822.987357640195	1252.4520436159157	1253.1765545251235	26657.050474870914	177.14358535964823	11318.692192849006	114.31837601241179	62339.48834642475	81.59076777357295	2636.5729668015097	1969.5998053868532	236.40872482704765	2990.087784343197	56167.26701315331	35328.36150918086	52892.205093814344
PWY0-1477	523791.68020599824	10551.717221846302	111754.3865825867	159889.57705423038	16010.835903621713	11635.023819171123	71743.74814651684	132990.1974517919	72273.40748822996	445566.4832813181	260824.6467141493	110222.30737764252	66589.98041927515	29699.023953279397	244072.41699215377	69338.55999588344	607681.8084048395	377696.74916556675	651488.1315554093	20506.909140230364	106352.16802360122	100092.06303547388	216357.01972257448	119192.12898566395	95298.0938889029	24848.23360024053	35835.03593292831	133927.4925083254	168400.1288132054	670464.6423979659	15402.318367124562	11693.306785137758	123557.34194038957	284857.41614653746	83956.46977936852	112196.3652917049	23336.905498036525	297323.88782834983	163351.5878852446	84112.5885783509	28692.41282192261	307906.95910666476	89986.60290927454	14428.577553865189	374220.412424915	16039.17943012182	48993.93867189033	275436.9548551107	190082.21850194616	168780.1483103612	169559.11213677024	192126.586190631	380542.1580948248	161005.93040801943	97487.08168989944	243119.8808259747	66181.38302278897	652199.061236397	204461.52435863804	118193.62646059762	27427.01357371209	326818.40083936346	40932.54461827801	337249.9708476865	235991.74916832394	70011.1970414673	76576.16864055881
PWY0-1479	58043.53855584039	1640.0767080530363	62887.08804588323	35132.44491800443	48943.43240865378	5227.901072269917	19482.666048185783	26663.98219254895	79125.10699757321	36560.00859142035	66.35755614235288	17571.688649613043	13958.708521276565	11748.429361054243	18462.790465437378	9625.554248062535	702.3627449535234	225.71128579196207	179.01323395298425	15749.165297871277	37971.80164112698	65038.66467760224	56915.01385708148	3616.955334467135	23414.58645679101	8787.409244408487	3441.4456778889394	6928.427061299222	117261.30087000411	5019.6041044698795	3081.8326205198964	4286.200274882964	21817.244009963066	12040.680745189247	19887.30969502034	130.641744258369	25763.048322896113	195546.2528928209	68614.38285870993	15060.440358803422	1347.1861819317141	174.6357532060635	7345.251364573069	363.5230503928994	191.05219981029015	235.7640361363241	2459.516833140408	1153.579018883698	6426.716222748419	379.4461033511323	3256.159023950232	86767.34068793867	416.0845222466656	751.9567412814527	44603.64302019696	179.18534634863803	19214.28727442862	8.865037427703855	4661.891108030858	112.0746268669793	8131.036920335983	47.67485045214491	6.764851665827692	0.0	40893.50730207771	105413.74324250194	86273.09224679747
PWY0-1533	12861.23930639644	4368.320167719537	10700.591980359528	3863.0022929911074	2719.4026050471175	1027.0085151752914	7038.727907493917	6453.118041637119	4676.19635156947	8829.920800950043	544.0693648011428	7428.17371065284	8369.406633853887	66645.69343256226	22906.459266856076	1115.8569966462785	68.85931771150733	10.153846153846155	219.29311996324373	2148.5696571893177	781.3293134539974	11102.419888254422	2775.087300263162	5771.39959251608	5171.017887319769	12977.79859389461	15406.758697500372	17504.141185330485	56268.05131845328	2161.7098004256736	6420.363636363636	5266.2787582235605	3842.9048866985777	4130.445499597692	23389.226833167104	194.3359905408916	13919.161482306998	76643.85391573147	29822.83851901645	39637.83532672663	604.5047622771867	86.4874186217698	1149.768991863467	3070.5454545454545	1194.695185189548	0.0	4501.54646638924	2331.5891549614357	18463.225243208573	343.24152121077424	438.52642167840753	4060.5560842637233	143.22316804836308	122.18998940921858	1065.6782416426893	34.37185929648241	1209.7205968577985	68.77702382830992	481.9962629369291	49.177415944174236	1519.8349543502798	3449.9207823960883	44.26814756049187	66.67034482758622	15535.157491080052	10610.692220820069	3137.3955437100517
PWY0-1586	1130540.3585322318	874135.0174034624	926180.9406861281	1616520.857214205	1643023.552665317	1356015.611864405	897257.5556578436	1231013.7914366683	1007307.2310971316	1124762.769185432	743434.2665230718	538437.8197821721	1393341.7086710164	741564.2497610182	1442804.2790975086	274637.7535835787	1136790.7537018429	850128.3415163726	1200627.9028106735	469203.85738520825	537555.9892506946	1002582.0229522595	737752.2999012339	794236.5502401631	785427.760658539	894669.1360139325	1041722.1771230033	752663.0922998368	692347.5977402243	1336122.490927176	38994.411319875115	49350.183375205364	709244.3433153618	958152.833798309	520114.21860950044	320045.24189895066	864866.3308507417	1453369.21109104	931461.1466979671	464172.83310849156	606891.4499928068	654114.9790664765	580554.9239374192	226179.9626081762	723704.6459994396	130651.65478858384	371511.6777250927	604122.7743156647	509367.4671425655	985107.7760877338	537470.4812372894	1196588.1248839723	779034.3699795596	387663.82768554206	457250.22052182746	537957.3881326591	633642.1732477399	1177539.6902944627	703428.9146523079	599730.4559642018	404841.23024321534	652070.5799869983	366941.6012729569	672394.1460596564	693434.394041775	716077.9438548367	858790.9700916513
PWY0-162	290135.31987680227	83140.13590946348	88740.19687620083	140584.63582639175	240826.56570661423	275046.80952352844	246264.7925946267	210615.35549290356	183288.19832809665	80289.2045175862	40843.11110934768	137411.01245841873	312277.00848220114	72490.59878814088	395165.7698593629	40865.94570738153	13518.283756186527	6693.039723466281	34804.18941153438	34779.808493438904	54329.97109586884	170681.3448154088	74760.27898294386	230410.19269244606	180620.52570151372	304574.1803387015	308687.41275460727	235755.32679773757	266511.13818555215	37979.481243268136	5656.631200093957	11129.825485871577	171270.52117269047	275504.5719458147	130395.14852065624	23043.422203189497	243266.1122258601	280651.87837889965	289886.27555662475	209820.70630137358	12480.843215206565	2620.7878753319637	111289.28036144606	10634.348532735317	56958.334463664	12292.129090767345	96816.2675547821	69947.78637883584	153742.63936126346	145916.3828530123	100038.12185837704	349349.2740587521	3751.572350891802	6483.3149643718425	91093.21225606964	963.5590011721815	68820.31121384441	645.2597752732902	147954.7395026661	1125.8414937242626	18533.275006941923	8434.933033967107	1009.5846374329496	6770.176144704579	112193.91044914485	190801.6586617417	107601.87796389671
PWY0-301	62785.98274597786	41842.06512743607	83492.0336783397	40086.124809479865	72550.17768554446	122083.54800376343	149439.756890291	290352.9580465307	169663.96944118472	124356.67791354025	118824.82730818068	50447.34732220199	96624.85607726322	8307.865520657226	131519.02061635506	17525.900343216694	44899.94183846972	69963.79655116948	24830.45791139057	83617.2792007414	41846.76343825683	210262.2545691603	26567.90612948677	79176.45268763376	65972.5988416117	51884.07279235945	44824.40465527734	22776.468482878416	27211.510764201215	26133.063443455398	1186.10840622182	2175.3363062884173	29944.083667569852	18040.033135887257	30192.166898161187	27819.45468399535	77304.8417675934	162533.07641312294	60182.10028316931	47691.41770897697	145692.75715892328	45701.05366261007	63295.674343977655	47973.75565766068	59604.86838523486	27626.67770928351	47922.03596386988	65759.48057046623	11269.265411003362	11458.589194454933	47987.72718505974	5293.045387240799	28030.024509353596	61642.87866297227	88625.28867757034	45302.44128078626	37324.991027898664	30295.930247445773	46502.38677050223	19933.704360915784	6798.337148455584	44769.751595200716	96984.94679156752	38255.92632493604	62982.041708704506	65651.6993493306	59666.68932344328
PWY0-321	27194.974986899728	584.9122536477917	15521.897660325232	17885.255512094398	8741.785064781538	7595.597652869683	75844.34743521002	8759.749610220337	7361.560860123848	12395.225898177332	200.7814985864215	32899.19106478818	25729.39310344109	2919.691508691164	106968.5563479885	1021.1245284175311	153.31493533250477	46.11138387025264	1259.919803627891	2048.2198156783725	3446.6015345788	10909.625258215961	3656.8507580339224	21977.32037211491	18727.391185417007	87485.10163697434	37962.38637006452	29388.272483407087	60768.86658408784	1458.6450492748847	7296.622442672235	5773.688156581795	41161.866634665355	74331.19108724919	30395.833236639202	886.7535748564825	43826.97560393986	61810.58533832574	93934.24943676034	55393.28302682113	698.57325942281	140.72178578502863	1591.257459035495	3600.271846640144	1922.3612893167765	226.00287948876078	10084.50157307251	3594.7749938355587	34400.48633633892	10957.832402861755	18657.992502928966	171124.00237958142	235.9583202160141	370.546050559047	1513.222295839478	57.172036956508755	9677.04466916344	98.41440914103798	24641.030734241067	105.97125248311876	1626.344715045683	1467.5809675446612	0.0	79.1873833491065	34619.85560273495	37224.1377807959	9985.944864583917
PWY0-41	23912.555254782797	2579.2378101686845	21503.35071071906	5948.067797161098	59797.12733682999	26577.10567829897	22468.021773884124	6994.697929008214	5199.428025594995	5600.503900787419	2482.7509312805373	8063.997246293414	51010.1053076264	2645.7460215717597	35521.2632240826	468.4225568967505	1060.806874590823	400.48992427074705	1162.3539792746046	16763.98722004829	18619.72472384215	29663.00287649822	10971.11571708408	32388.424002298583	16998.93142651873	30410.23414467855	33258.87154091	16376.501826401853	32245.580044537906	2002.4416782320618	0.0	1273.3226043579916	4146.3322867153665	9719.589525576645	20320.076656063557	1920.4067310061114	27318.487233140593	20600.686301165242	15993.464073937383	16633.189563659886	1285.2256050189083	106.54725376907965	1248.123762322114	836.9165360699295	1371.9917878391934	0.0	7355.181118989039	2886.0917749313367	24550.642824695056	22792.750200616985	584.2377652912622	1587.2443406286152	317.476642247331	163.87883804810255	1560.4315843306351	201.26323920099298	2458.3863931569576	66.9514374592804	505.2331651080514	61.45529252413846	1203.541895884121	4708.17080955301	1254.3753350221739	248.7660192712636	1888.4631933607109	13450.564835066665	70656.50855997943
PWY0-42	156755.6788999761	1677.9739618999163	20118.091304835038	36661.96055197675	92372.65663251377	44663.59958277675	84210.52401109842	6043.0994670100135	66778.05296781598	11341.41904995137	10388.401022442888	42782.79341624421	142101.8286413123	4030.1513763789653	183863.11386653883	5125.184383745332	1630.8382459506342	189.3572666553527	5245.4997874118535	4607.726783112737	6964.031585604402	22375.151954952085	4731.56171168961	95934.7985456087	57059.10068174867	171016.74298445997	113462.74933573138	42623.87531441881	56577.86341340476	1765.658048304073	680.252310221596	2571.444708118148	56898.803862499226	138078.8238730139	28199.16688396616	2031.4287517716166	96655.41238400727	89835.51141768183	99124.08295214345	78120.10042351639	965.8820767756212	203.9563404911249	3478.6172725722613	509.0431636766327	8778.616196016803	283.38414207652625	20301.28342340043	2613.4266494417802	40879.45699775166	63787.91432438948	37526.96089821648	218748.21659047887	558.7484292562253	584.220181744527	19547.41037294613	80.2403038219332	15543.933750387027	69.17504123631929	66059.11063665521	69.19220949785507	1554.7756064653786	901.3048944869521	120.1490758281227	1480.7880633701566	25058.111864946684	56822.8926449916	9966.458441590217
PWY0-781	270907.8551679332	101426.1989673146	111525.29942485681	291350.0889258502	293769.026950152	180433.07884787544	177261.9792860554	218333.8739156377	204334.84480211962	171090.80571075188	97400.72988741726	173793.41284715876	241236.74815089823	161147.37364120575	308187.6453069603	72427.61264375367	68567.78185084622	139465.9298574622	123933.39571777324	56953.8782681603	98679.3209073351	175336.43264760522	118174.61493518158	177312.73705825393	221470.61103748748	148783.50498141945	172676.08199733688	229749.53735494582	216268.66114944094	115678.16121117884	2694.3766185661398	8614.605752439498	185141.91471025482	228198.22985851116	127301.9047270285	47696.7021197514	201975.38979716788	320178.9989754668	255602.53786417865	123266.85790843947	95009.77142325678	65363.46901890741	150047.4020680393	28329.18407417933	103166.67118188333	17855.329966043173	112397.8354265708	83611.57936185169	163790.87213550677	178858.92891556572	131976.086660452	283344.78810212313	16687.66985580512	38990.851047347416	82479.84395881805	10687.697399193528	134346.05456524304	14962.09957308597	174247.63831244077	5573.097020052396	44802.80246402126	59244.075756519116	55015.89410030774	17704.988995454052	151695.0409174459	149255.2541324163	148840.29871493968
PWY0-845	233413.89419929576	1343.403710615605	51419.44259222734	62252.525573214654	147454.00833745216	68568.04325243026	117404.52908955206	20526.68079533047	112479.95610433647	38590.1341920079	20187.473349386277	68002.7372301294	193795.10334332846	779.6649089182912	196597.85513906906	2955.4544202812835	1058.956125439017	167.52418338792532	4505.235362571434	12135.84075790606	28804.135014132316	46230.51326650093	47436.75350616395	87850.94326030549	55689.888785001225	171579.14493204583	151838.63180637773	17215.478795068346	109470.14430884297	4763.209459833658	3645.209625395073	5754.777534340837	93162.01239745869	173000.31893385842	43783.18774043272	398.9688707033278	102910.80469323735	207629.74346593715	143221.0734310316	21680.204772057878	1737.0844858012863	153.27372500542168	5027.615451233696	2888.235730991443	6937.751325108981	540.9266272022426	24632.772046749018	5636.094249788677	78793.43481860998	100204.4847711261	52593.83833141659	214218.5155316945	1324.9409011841228	1279.056114516936	38907.04957598477	150.31396440181098	38646.11633463045	18.29896539122103	93357.59878935972	104.89436432400485	833.6992694260675	2282.2236227633593	246.52141545450533	2967.848964096565	75992.72466908356	122379.80591486824	69770.56809774989
PWY0-862	279361.36043769255	2961.1134779613985	70952.83957979262	17234.999961588088	36898.79412847074	16008.26835768662	36475.82473086657	20541.90505199234	40482.783684737566	24265.675146238827	621.6689907942958	41721.31498844957	33183.417540521026	1179.1028798309646	177083.5254013556	7154.141307465777	3100.0218540754922	3792.6919151380316	2486.1607185159673	12423.998685554225	42648.42273108348	85636.74866340013	88384.3136343358	17779.64487528771	27418.576252607683	27453.680234883195	29535.02956526966	41110.225636364936	105284.60820327613	18969.413587070256	1251.4165625657183	12497.217961512028	62265.26988963052	133814.90680956066	57660.201160256715	4130.064886127627	34263.059282972805	253440.4979954217	98283.28409229296	67371.4048499199	2562.6288863410246	1194.2144140015448	84318.71867831163	12133.816442966248	6462.803020786312	6516.817707130547	59348.19963301806	41970.718418993805	63842.5759631594	123097.88779392258	9500.24166975902	115792.01769886202	431.03065567658604	937.7706964839149	48609.81667530847	152.9216909840278	20656.918089062787	230.14489889449527	7110.008184334468	178.60282386812526	2650.9571001458685	10836.50774924864	8677.620174859629	458.36496713571756	35496.79992459931	125493.20801002954	95683.1031016193
PWY1G-0	21357.972520118343	1883.0249672479806	2183.1349215530763	9325.212079691635	1927.761551226445	4113.42316114736	61874.159814206614	8153.567723122743	657.0251806667592	4125.137110659122	190.11638887703276	36892.63786133699	21890.15691324145	4431.240735446098	95383.35669290954	8337.987356701178	1868.1449370961773	205.1190738596021	7869.459525134591	2286.3031182305126	374.1197637151374	10147.168536044328	1426.41442449655	82947.64816525746	52624.20349239036	120619.57438490057	84832.70028737598	62598.37831469431	123174.63792461898	2382.4069098236373	0.0	370.67	22547.58909513712	41418.54430869894	34539.107784618034	2302.006867484183	64710.491979970306	16212.51406330215	88807.41681908928	126180.71994090994	2073.0949152715643	214.3941351849006	10090.244933509095	117.97725426482536	9728.021818867912	311.0	13290.42307097597	2993.960070249197	43365.690165401385	3798.1667147695593	12482.29916457801	117730.70967496859	290.50392254875607	330.5427951536619	2009.530598238126	62.87510220768603	5854.953658239063	88.26180875576036	16653.40164929209	193.59721505930892	2406.4814259763148	1335.1031480657982	136.37851504271214	50.061359163354304	4630.854857657163	9726.821257828875	79.92738744097925
PWY1ZNC-1	256060.28469218052	7042.292743384185	42517.39176700899	50863.75491963891	15163.60455355899	13687.587522443268	90308.65487803772	19795.91804175039	76176.51267662093	33568.04776582638	16807.979977179155	78264.9403200738	46547.40161270319	32080.715683218357	191364.6540004934	13792.51958887632	4481.616023910151	724.467846052456	14018.193314306485	7893.694760816095	22666.944512992766	31982.40804465258	68026.98201151528	126303.83424371241	87955.78396854995	160229.1559322884	112934.80665224767	114377.8451172367	260137.11118255596	9695.469757230481	7409.508699563519	8341.339598453902	98950.374222524	221486.52212153937	73941.70840154352	4160.7687098141205	101978.25989857687	192969.32164170587	156767.56524408128	159211.50972569108	5336.224179924115	471.2758915509555	21418.198514760574	9403.491211511373	43052.33188058973	795.9358573633475	32988.42345958705	10839.78709340604	128024.10478070648	185014.38262597867	60155.41943081347	258792.52451661153	1354.64278330522	1702.0224325215386	31890.07946110606	167.38030271488367	34402.182120993086	246.6480737164805	92998.9829189536	513.4255046553228	9050.402648804979	7586.238549354134	8748.736289195478	2155.091449255036	59306.6671919266	112203.92892319382	52414.6173171979
PWY3DJ-12	44.64807824060959	0.0	0.0	0.0	0.0	0.0	13.882091212458288	0.0	0.0	0.0	0.0	42.72323543421662	31.171662125340593	7.6000000000000005	211.49783165267232	0.0	0.0	0.0	0.0	0.0	0.0	15.664335664335665	0.0	38.289788036119695	43.808570463259755	0.0	0.0	221.5957610221957	476.6972282116118	0.0	0.0	0.0	161.47409447422086	67.66187384291986	0.0	0.0	0.0	0.0	95.44363553757451	465.523058117327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	216.16223384114613	0.0	0.0	37.35449263836589	0.0	0.0	0.0	0.0	0.0	0.0	6.272562479246166	0.0	0.0	2.8235294117647056	0.0	0.0	0.0	0.0	0.0
PWY3O-4107	313537.1493472642	87391.53860980217	47602.76813594514	95560.36375090848	20623.659916246117	17196.670545652392	135098.7034000605	86291.81812789699	109834.51101352401	155623.28653324745	97809.5580788868	120294.05652850414	100886.97183824088	46030.730646513046	203409.15934460162	72756.24687087223	109370.61899713677	130605.15286277772	171377.25881933107	25874.851418044767	86527.07877823284	76059.4454147458	107181.73862274904	119663.6116057319	122247.18060023409	163783.80169141875	137873.26639480237	121919.95034933856	204109.6628218379	212689.4486939574	5134.779787159785	8084.477264430301	111948.9476810657	225999.4801622437	78050.66973054667	117361.43562940441	104384.90181255672	203270.2269465798	184785.43433113373	142110.8450086475	42071.40525840974	126720.33711713275	86501.05912824937	59997.06742343619	91401.05763187051	32549.618897735127	64095.48971080691	71571.77083123659	127428.158671942	97182.35701442472	150358.04170286283	202536.56454807092	153878.75669766928	102140.15398471424	43476.074417993404	127316.16309040168	89369.4955177074	90421.55614195211	180624.76155631125	134596.14291331547	51508.95777711216	101447.06998052087	62660.429188698654	113415.45326957168	158455.14165183363	108510.81149699654	122346.27603049022
PWY490-3	235647.02787073705	76097.15614179577	64243.81220364315	83276.19542209298	3132.356404202539	10727.675637412289	83941.57963427283	100353.55662791833	104075.74185093404	212793.37268875432	142109.99774772278	148672.89842241092	30954.701741456003	29295.130280794114	204391.98717441896	55358.19031063821	134651.19135804332	134579.77285728848	96173.83417247386	13208.591544519866	79482.7820730049	44705.26749232346	111723.2251478597	158133.324417165	161316.04099992005	156107.5650263219	118596.99774120157	142020.3482826055	166670.1603452431	239477.7748877719	5.249491973316642	1826.406021086395	155600.05223574123	148499.388438247	76755.75495195253	95965.26005947267	90255.80034816221	107965.42727196276	182711.4023602371	157497.94202832176	41166.11674631093	125629.56696186204	139930.05661997426	56345.92854080497	115641.80242773413	41842.82648819081	49804.86058196157	95032.81282741523	117675.24270059277	73647.81563873947	163812.5373902686	199058.66547534143	168577.64959168594	106355.64332309183	63532.47082236652	135805.25033910736	159961.33092298268	103161.87425477657	192359.6116788888	181462.43381322394	166324.7794341849	115972.15239310224	117201.5857077443	124955.40517511377	171857.10291194898	39409.97047593453	79698.31717590976
PWY4FS-7	447563.9822950194	350694.8707181145	279806.95035572286	430686.6130166246	440220.5237941195	414066.14460138656	356504.0535751961	408401.83792215196	330282.38255793724	352375.5236184005	231813.90810155246	234936.09504003657	479527.51511941664	312967.7290226302	537931.4018409663	102510.93625156539	332735.7195364805	259476.54092661428	354168.3653422831	160723.4890726103	192403.25334639402	332658.0764450726	206318.54128047512	341873.4794113631	332454.0907144038	389771.58521157445	420278.81985467207	342822.2158558582	337546.54116504994	430073.1417912712	6121.514239823542	13387.709237924586	266897.5658679338	397808.2789405159	197659.18356946472	139466.62009455138	330811.37396887114	415414.5876306861	380772.1228299356	270289.3087853161	219444.80743613595	216430.0550076987	211000.51832397177	132701.05147641484	248257.46295816088	56139.0251206727	156246.3641171867	184658.96313255446	236952.3501251907	254525.3091284118	213579.7299271382	441748.095274132	266796.3146674271	146833.88050888843	138056.4864469462	194979.7594301325	199521.85374463728	334738.41447763395	263326.12681624055	205612.78412012762	168319.43155083523	207594.76941504082	162659.90963411695	218432.6525905757	238264.29008826095	203814.7623834692	252358.80803134004
PWY4FS-8	447563.9822950194	350694.8707181145	279806.9503557229	430686.6130166246	440220.5237941195	414066.14460138656	356504.0535751962	408401.83792215184	330282.38255793724	352375.5236184005	231813.90810155246	234936.09504003657	479527.51511941664	312967.7290226302	537931.4018409663	102510.93625156539	332735.7195364805	259476.54092661428	354168.3653422831	160723.4890726103	192403.25334639402	332658.0764450726	206318.54128047512	341873.4794113631	332454.0907144037	389771.58521157445	420278.81985467207	342822.21585585823	337546.54116504994	430073.14179127116	6121.514239823542	13387.709237924586	266897.5658679338	397808.2789405159	197659.18356946475	139466.62009455138	330811.37396887114	415414.5876306861	380772.12282993563	270289.3087853161	219444.80743613592	216430.0550076987	211000.5183239718	132701.05147641484	248257.46295816088	56139.02512067271	156246.3641171867	184658.96313255446	236952.3501251907	254525.30912841178	213579.7299271382	441748.095274132	266796.3146674271	146833.88050888843	138056.4864469462	194979.7594301325	199521.85374463725	334738.41447763395	263326.12681624055	205612.78412012762	168319.43155083523	207594.76941504085	162659.90963411695	218432.6525905757	238264.29008826095	203814.7623834692	252358.80803134004
PWY4LZ-257	268202.8323816544	835.7060036678995	81543.73905163971	71008.10372077167	100633.49981229696	62652.61422997084	54289.03297744311	20102.477423235036	139724.692537709	43973.784843458874	31022.382776022296	58432.55762280687	215567.77483567197	172.66909802605417	158043.2284061622	158.73261645551878	275.0914426014567	121.97266055843858	1984.0821974689022	19191.23814498775	56654.69063651777	73000.83779809866	75821.35734458604	87305.45738254952	52490.75437489301	123903.83764931693	138177.37175378526	2340.917167663616	31509.326220768453	2961.606958638139	663.1729570026616	2549.030449410908	98921.79114901759	166054.0997443889	8050.509482955881	83.48769679137092	75436.59699157007	198161.42361315415	11401.691578372755	3655.3791831377603	457.7129979017538	47.133718377348714	2215.2528460851354	922.6194917796832	836.2002869961761	610.9271691894451	30179.981810468948	2684.649774152463	31626.52214163889	63538.93688353164	83253.81313240512	35091.66821716473	2067.6203520419767	1912.9735304846192	57163.34142575996	134.89488310534838	27631.83615365331	3.7498520964609376	137769.08481589175	52.83836301614876	134.73123876329336	2367.4928086424766	398.1940703690018	6877.776681099024	8030.849169038541	56862.16607936628	128934.37603991445
PWY5F9-12	1.1188848148515178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1599189311053849	0.0	0.0	0.0	0.0	6.146657107399819	80.42806313292581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49955808476976593	0.0	55.8854918126646
PWY66-201	111.4447587152609	0.0	11.57017257783181	0.0	432.5676879350088	71.66685403784898	3107.9307090188818	0.0	0.0	342.4110239961986	0.0	162.17142981461387	164.47611413674537	0.0	0.0	0.0	0.0	0.0	0.0	64.98762214983714	0.0	23.859447060833073	0.0	0.0	69.56965902943182	75.91184963158763	47.96943326568144	67.9409358499975	347.37404177541316	0.0	0.0	7.995581331123998	876.5871444831234	2896.416478307933	0.0	0.0	918.5535949433762	338.0991253644315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.85567195244268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.08029367503707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3288.3614050199576	144.18355754857998	0.0
PWY66-367	41667.57070834092	1542.5963557236862	4170.433004240845	6651.1852407244605	2683.114447009445	920.8866504838146	41193.891700495245	13993.135757351814	412.2343488217548	6459.874852173207	2006.886008369062	19728.41025214561	24561.93362374424	873.4856207322695	45374.295334407616	630.880916648466	2109.1704057229476	452.33759201940296	1635.1322356271728	6621.062026645441	11542.579345895894	17675.121479339687	3595.5956125238317	18444.337141118598	14694.545852561008	60518.85839826941	64804.70471997518	30668.320399942848	56561.27867603931	4071.2957425671257	0.0	3700.9895091330045	14275.945493510893	27990.343631815398	40795.0746587832	645.1746383406598	1332.0568086780365	526.8078890282519	17831.87423563036	40613.73623012967	1338.8337951945887	200.47960175846072	3689.5032399221336	1004.1000639650566	11510.107536523805	0.0	13858.470183746635	4422.3010904892435	40072.062677893715	3219.221774279398	326.4312027357584	11331.0762406189	201.82355069936094	301.9866118613217	2184.6038835594136	262.54660557784075	1553.1564025675395	104.8034479049762	517.9121607701826	72.9644279645605	1859.5152848730766	909.8927397254959	156.09605209427622	42.478927103274415	6037.7404246436145	10253.577386307572	6255.980192741798
PWY66-373	839.4819354137236	224.79663079990473	15965.245961395147	2810.9748435175534	4196.253253604988	52.297023678838755	404.38203256880206	682.130436779543	17651.65918845603	365.5880417013783	2.57999007105728	1240.0128214967892	301.6463620431239	3.1399895182193878	267.6679836160881	3.71997724911587	110.26840345562051	34.85871745682105	0.0	1231.4954390011374	8719.539386033386	18877.485694048366	4129.102439969826	63.995561324052375	1298.855845825025	559.6960566382631	651.842550364299	91.99044712205449	2076.141531999562	649.3730880288713	816.3078928491444	237.79304924289949	25.419138250147864	16.279689272203257	1040.82785947753	7.419867414588783	332.15215340919104	1132.7578700845665	1109.2507104294982	453.4588507313914	163.68728442134235	8.8598999144399	184.8083168058387	61.98858320368325	0.0	0.0	53.713221879404436	201.64529407548608	43.7169445453227	0.0	153.38212239304607	63.996192634013354	13.999751557470903	105.69284700052914	31746.505842372604	43.996552215289455	4018.2823930286386	0.0	67.99391507996296	21.139327716778865	11.999626078092977	0.0	1.139997319302166	0.0	2229.2673020413363	15859.780157277242	6497.099011855573
PWY66-374	41.6353591160221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.93401015228427	19.74074074074074	0.0	106.65762711864409	0.0	0.0	0.0	0.0	0.0	0.0	17.468354430379748	0.0	0.0	0.0	0.0	29.74449339207049	12.979166666666668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.696969696969695	148.4077134986226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
